	-97.724709	30.192061	1359.559204	152.386887	73375352.000000
	-97.724616	30.192061	1350.643433	152.386887	73375904.000000
	-97.724524	30.192154	1337.045166	152.386887	73380664.000000
	-97.724431	30.192246	1323.446899	152.386887	73381576.000000
	-97.724339	30.192339	1309.848633	152.386887	73383136.000000
	-97.724339	30.192432	1299.581055	152.386887	73387160.000000
	-97.724246	30.192524	1285.982788	152.386887	73387528.000000
	-97.724246	30.192617	1275.715210	152.386887	73389088.000000
	-97.724153	30.192709	1262.116943	152.386887	73394576.000000
	-97.724153	30.192802	1251.849365	152.386887	73396776.000000
	-97.724153	30.192895	1241.581787	152.386887	73397328.000000
	-97.724061	30.192987	1227.983643	152.386887	73403456.000000
	-97.724061	30.193080	1217.716064	152.386887	73405384.000000
	-97.724061	30.193173	1207.448486	152.386887	73408224.000000
	-97.724061	30.193265	1197.180908	152.386887	73409504.000000
	-97.723968	30.193358	1183.582764	152.386887	73409688.000000
	-97.723968	30.193450	1173.315186	152.381454	73412248.000000
	-97.723968	30.193543	1163.047607	152.355835	73415088.000000
	-97.723968	30.193636	1152.780029	152.279968	73416552.000000
	-97.723968	30.193728	1142.512451	152.279968	73417008.000000
	-97.723968	30.193821	1132.244873	152.273300	73418752.000000
	-97.723876	30.193914	1118.646729	152.256195	73419936.000000
	-97.723876	30.194006	1108.379150	152.174591	73420672.000000
	-97.723876	30.194099	1098.111572	152.065369	73421496.000000
	-97.723876	30.194191	1087.843994	151.999207	73423512.000000
	-97.723783	30.194191	1078.928467	151.999207	73425984.000000
	-97.723690	30.194284	1065.330322	151.999207	73428544.000000
	-97.723598	30.194377	1051.732178	151.999207	73430744.000000
	-97.723505	30.194469	1038.134033	151.999207	73435504.000000
	-97.723413	30.194562	1024.535889	151.999207	73437240.000000
	-97.723320	30.194655	1010.937744	151.999207	73450424.000000
	-97.723228	30.194655	1002.022278	151.999207	73451160.000000
	-97.723135	30.194747	988.424194	151.989288	73452256.000000
	-97.723042	30.194840	974.826111	151.981552	73452624.000000
	-97.722950	30.194932	961.228027	151.946198	73461776.000000
	-97.722857	30.194840	947.629944	151.934357	73462696.000000
	-97.722765	30.194840	938.714478	151.790939	73462968.000000
	-97.722672	30.194840	929.799011	151.672623	73472760.000000
	-97.722579	30.194840	920.883545	151.672623	73474408.000000
	-97.722487	30.194840	911.968079	151.656540	73474504.000000
	-97.722394	30.194747	898.369995	151.480194	73475328.000000
	-97.722302	30.194747	889.454529	151.384933	73476520.000000
	-97.722209	30.194747	880.539062	151.316513	73477064.000000
	-97.722117	30.194655	866.940979	150.872025	73477800.000000
	-97.722024	30.194655	858.025513	150.367874	73478528.000000
	-97.727579	30.190301	1724.916992	152.386887	71633168.000000
	-97.727486	30.190301	1716.001099	152.386887	71634544.000000
	-97.727394	30.190301	1707.085205	152.386887	71637560.000000
	-97.727301	30.190301	1698.169312	152.386887	71637656.000000
	-97.727209	30.190301	1689.253418	152.386887	71642416.000000
	-97.727116	30.190394	1675.655029	152.386887	71642960.000000
	-97.727023	30.190394	1666.739136	152.386887	71643600.000000
	-97.726931	30.190487	1653.140747	152.386887	71644064.000000
	-97.726838	30.190487	1644.224854	152.386887	71644336.000000
	-97.726746	30.190487	1635.308960	152.386887	71645528.000000
	-97.726653	30.190579	1621.710571	152.386887	71652944.000000
	-97.726560	30.190579	1612.794678	152.386887	71654496.000000
	-97.726468	30.190672	1599.196289	152.386887	71655872.000000
	-97.726375	30.190764	1585.598022	152.386887	71656056.000000
	-97.726283	30.190857	1571.999756	152.386887	71657888.000000
	-97.726190	30.190950	1558.401489	152.386887	71659168.000000
	-97.726098	30.191042	1544.803223	152.386887	71660176.000000
	-97.726005	30.191135	1531.204956	152.386887	71660720.000000
	-97.725912	30.191228	1517.606689	152.386887	71661544.000000
	-97.725820	30.191228	1508.690918	152.386887	71689656.000000
	-97.725727	30.191320	1495.092651	152.386887	71689744.000000
	-97.725635	30.191320	1486.176880	152.386887	71691304.000000
	-97.725542	30.191413	1472.578613	152.386887	71692672.000000
	-97.725450	30.191505	1458.980347	152.386887	73363544.000000
	-97.733041	30.189375	2353.969482	154.381729	71171576.000000
	-97.732949	30.189468	2340.371094	154.205582	71177528.000000
	-97.732856	30.189468	2331.455078	154.198486	71178624.000000
	-97.732764	30.189560	2317.856689	154.100281	71187048.000000
	-97.732671	30.189653	2304.258301	154.100281	71195472.000000
	-97.732578	30.189653	2295.342285	153.777756	71197392.000000
	-97.732486	30.189746	2281.743896	153.765930	71198856.000000
	-97.732393	30.189746	2272.827881	153.449432	71200416.000000
	-97.732301	30.189838	2259.229492	153.449432	71202152.000000
	-97.732208	30.189838	2250.313477	153.106995	71203984.000000
	-97.732115	30.189931	2236.715088	152.878998	71205816.000000
	-97.732023	30.189931	2227.799072	152.647812	71223120.000000
	-97.731930	30.190023	2214.200684	152.403015	71226504.000000
	-97.731838	30.190023	2205.284668	152.386887	71227328.000000
	-97.731745	30.190023	2196.368652	152.386887	71231816.000000
	-97.731653	30.190116	2182.770264	152.386887	71233832.000000
	-97.731560	30.190116	2173.854248	152.386887	71239872.000000
	-97.731467	30.190209	2160.255859	152.386887	71249392.000000
	-97.731375	30.190209	2151.339844	152.386887	71252320.000000
	-97.731282	30.190301	2137.741455	152.386887	71256712.000000
	-97.731190	30.190301	2128.825684	152.386887	71258912.000000
	-97.731097	30.190394	2115.227295	152.386887	71264952.000000
	-97.731004	30.190487	2101.628906	152.386887	71269352.000000
	-97.730912	30.190487	2092.713135	152.386887	71269440.000000
	-97.730819	30.190487	2083.797363	152.386887	71273104.000000
	-97.730727	30.190579	2070.198975	152.386887	71276672.000000
	-97.730634	30.190579	2061.283203	152.386887	71277040.000000
	-97.730542	30.190579	2052.367432	152.386887	71278416.000000
	-97.730449	30.190672	2038.769043	152.386887	71293792.000000
	-97.730356	30.190672	2029.853149	152.386887	71298008.000000
	-97.730264	30.190764	2016.254883	152.386887	71299656.000000
	-97.730171	30.190764	2007.338989	152.386887	71299744.000000
	-97.730079	30.190764	1998.423096	152.386887	71301576.000000
	-97.729986	30.190857	1984.824829	152.386887	71307528.000000
	-97.729893	30.190857	1975.908936	152.386887	71315488.000000
	-97.729801	30.190857	1966.993042	152.386887	71316496.000000
	-97.729708	30.190857	1958.077148	152.386887	71318784.000000
	-97.729616	30.190857	1949.161255	152.386887	71319704.000000
	-97.729523	30.190857	1940.245361	152.386887	71320344.000000
	-97.729431	30.190857	1931.329468	152.386887	71321352.000000
	-97.729338	30.190857	1922.413574	152.386887	71322536.000000
	-97.729245	30.190764	1908.815308	152.386887	71323912.000000
	-97.729153	30.190764	1899.899414	152.386887	71324008.000000
	-97.729060	30.190764	1890.983521	152.386887	71324552.000000
	-97.728968	30.190764	1882.067627	152.386887	71324920.000000
	-97.728875	30.190764	1873.151733	152.386887	71326112.000000
	-97.728782	30.190672	1859.553467	152.386887	71333344.000000
	-97.728690	30.190672	1850.637573	152.386887	71333888.000000
	-97.728597	30.190672	1841.721680	152.386887	71334440.000000
	-97.728505	30.190672	1832.805786	152.386887	71335632.000000
	-97.728412	30.190672	1823.889893	152.386887	71336000.000000
	-97.728320	30.190672	1814.973999	152.386887	71336272.000000
	-97.728227	30.190672	1806.058105	152.386887	71338008.000000
	-97.728134	30.190579	1792.459839	152.386887	71347072.000000
	-97.728042	30.190579	1783.543945	152.386887	71347624.000000
	-97.727949	30.190579	1774.628052	152.386887	71353304.000000
	-97.727857	30.190487	1761.029663	152.386887	71355864.000000
	-97.727764	30.190487	1752.113770	152.386887	71358152.000000
	-97.727671	30.190394	1738.515381	152.386887	71358792.000000
	-97.727579	30.190301	1724.916992	152.386887	71633168.000000
	-97.736652	30.183170	3182.976562	155.259964	70646080.000000
	-97.736559	30.183262	3169.377686	155.259964	70646536.000000
	-97.736467	30.183262	3160.461182	155.259964	70648184.000000
	-97.736374	30.183355	3146.862305	155.259964	70650384.000000
	-97.736374	30.183447	3136.594727	155.259964	70658624.000000
	-97.736282	30.183540	3122.996094	155.259964	70659176.000000
	-97.736282	30.183633	3112.728516	155.259964	70660360.000000
	-97.736189	30.183725	3099.129883	155.233643	70661280.000000
	-97.736189	30.183818	3088.862305	155.233643	70662288.000000
	-97.736097	30.183911	3075.263672	155.190292	70668600.000000
	-97.736097	30.184003	3064.996094	155.190292	70670344.000000
	-97.736004	30.184096	3051.397461	155.190292	70671896.000000
	-97.736004	30.184188	3041.129883	155.188446	70673272.000000
	-97.736004	30.184281	3030.862305	155.188446	70674920.000000
	-97.736004	30.184374	3020.594727	155.188446	70676384.000000
	-97.736004	30.184466	3010.327148	155.188446	70678120.000000
	-97.736004	30.184559	3000.059570	155.188446	70679864.000000
	-97.736004	30.184651	2989.791992	155.188446	70681056.000000
	-97.736004	30.184744	2979.524414	155.188446	70682152.000000
	-97.736004	30.184837	2969.256836	155.188446	70683064.000000
	-97.736004	30.184929	2958.989258	155.188446	70709160.000000
	-97.736004	30.185022	2948.721680	155.188446	70718128.000000
	-97.736004	30.185115	2938.454102	155.188446	70718584.000000
	-97.736004	30.185207	2928.186523	155.188446	70729944.000000
	-97.736004	30.185300	2917.918945	155.188446	70735984.000000
	-97.736004	30.185392	2907.651367	155.188446	70736712.000000
	-97.736004	30.185485	2897.383789	155.188446	70740104.000000
	-97.735911	30.185578	2883.785156	155.188446	70741472.000000
	-97.735819	30.185670	2870.186523	155.188446	70744128.000000
	-97.735819	30.185763	2859.918945	155.188446	70744864.000000
	-97.735726	30.185856	2846.320312	155.188446	70747976.000000
	-97.735726	30.185948	2836.052734	155.188446	70749440.000000
	-97.735634	30.186041	2822.454102	155.188446	70752184.000000
	-97.735541	30.186133	2808.855469	155.188446	70763632.000000
	-97.735448	30.186226	2795.256836	155.188446	70765648.000000
	-97.735356	30.186319	2781.658203	155.188446	70773704.000000
	-97.735263	30.186411	2768.059570	155.188446	70774344.000000
	-97.735171	30.186504	2754.460938	155.188446	70779928.000000
	-97.735078	30.186597	2740.862305	155.188446	70783496.000000
	-97.734986	30.186689	2727.263672	155.188446	70899032.000000
	-97.734893	30.186782	2713.665039	155.188446	70900680.000000
	-97.734800	30.186874	2700.066406	155.188446	70906904.000000
	-97.734708	30.186967	2686.467773	155.188446	70908184.000000
	-97.734615	30.187060	2672.869141	155.188446	70912672.000000
	-97.734523	30.187152	2659.270508	155.188446	70915416.000000
	-97.734430	30.187245	2645.671875	155.188446	70915696.000000
	-97.734337	30.187337	2632.073242	155.188446	70920088.000000
	-97.734245	30.187430	2618.474609	155.188446	70921000.000000
	-97.734152	30.187523	2604.875977	155.188446	70921464.000000
	-97.734060	30.187615	2591.277588	155.188446	71048352.000000
	-97.733967	30.187708	2577.679199	155.188446	71049816.000000
	-97.733875	30.187801	2564.080811	155.188446	71053112.000000
	-97.733782	30.187893	2550.482422	155.188446	71055304.000000
	-97.733782	30.187986	2540.214844	155.188446	71055488.000000
	-97.733689	30.188078	2526.616455	155.180283	71057136.000000
	-97.733689	30.188171	2516.348877	155.180283	71057592.000000
	-97.733689	30.188264	2506.081299	155.180283	71059064.000000
	-97.733597	30.188356	2492.482910	155.180283	71062816.000000
	-97.733597	30.188449	2482.215332	155.180283	71065008.000000
	-97.733504	30.188542	2468.616943	155.180283	71158304.000000
	-97.733504	30.188634	2458.349365	155.180283	71159032.000000
	-97.733504	30.188727	2448.081787	155.180283	71159768.000000
	-97.733504	30.188819	2437.814209	155.180283	71160496.000000
	-97.733504	30.188912	2427.546631	155.180252	71160768.000000
	-97.733504	30.189005	2417.279053	155.180252	71161872.000000
	-97.733412	30.189097	2403.680664	155.165421	71162056.000000
	-97.733319	30.189190	2390.082275	154.968887	71165808.000000
	-97.733226	30.189283	2376.483887	154.781158	71166720.000000
	-97.733134	30.189283	2367.567871	154.695343	71170016.000000
	-97.733041	30.189375	2353.969482	154.381729	71171576.000000
	-97.746373	30.181502	4902.707520	159.406982	68563328.000000
	-97.746281	30.181410	4889.108887	158.996979	68563608.000000
	-97.746188	30.181317	4875.510254	158.392761	68564704.000000
	-97.746188	30.181225	4865.242676	158.193314	68599768.000000
	-97.746188	30.181132	4854.975098	158.193314	68602512.000000
	-97.746095	30.181039	4841.375977	158.193314	68604896.000000
	-97.746003	30.180947	4827.776855	158.193314	68607912.000000
	-97.745910	30.180854	4814.177734	158.193314	68610664.000000
	-97.745818	30.180761	4800.578613	158.193314	68612128.000000
	-97.745725	30.180669	4786.979492	158.193314	68614232.000000
	-97.745633	30.180576	4773.380371	158.193314	68616432.000000
	-97.745540	30.180576	4764.463379	158.193314	68617072.000000
	-97.745447	30.180484	4750.864258	158.193314	68619360.000000
	-97.745355	30.180484	4741.947266	158.193314	68623752.000000
	-97.745262	30.180484	4733.030273	158.193314	68627416.000000
	-97.745170	30.180391	4719.431152	158.147705	68629336.000000
	-97.745077	30.180391	4710.514160	158.147705	68631536.000000
	-97.744984	30.180391	4701.597168	158.147705	68635928.000000
	-97.744892	30.180391	4692.680176	158.147705	68636384.000000
	-97.744799	30.180391	4683.763184	158.147705	68636664.000000
	-97.744707	30.180391	4674.846191	158.147705	68637208.000000
	-97.744614	30.180391	4665.929199	158.147705	68637488.000000
	-97.744522	30.180391	4657.012207	158.147705	68638128.000000
	-97.744429	30.180391	4648.095215	158.147705	68649200.000000
	-97.744336	30.180391	4639.178223	158.147705	68651216.000000
	-97.744244	30.180391	4630.261230	158.147705	68652224.000000
	-97.744151	30.180391	4621.344238	158.147705	68652960.000000
	-97.744059	30.180391	4612.427246	158.147705	68654328.000000
	-97.743966	30.180484	4598.828125	158.147705	68662752.000000
	-97.743873	30.180484	4589.911133	158.147705	68664952.000000
	-97.743781	30.180576	4576.312012	158.147705	68665960.000000
	-97.743688	30.180576	4567.395020	158.147705	68667240.000000
	-97.743596	30.180669	4553.795898	158.147705	68668976.000000
	-97.743503	30.180669	4544.878906	158.147705	68670256.000000
	-97.743411	30.180761	4531.279785	158.147705	68676208.000000
	-97.743318	30.180854	4517.680664	158.147705	68678040.000000
	-97.743225	30.180947	4504.081543	158.147705	68679232.000000
	-97.743133	30.181039	4490.482422	158.147705	68686376.000000
	-97.743040	30.181132	4476.883301	158.147705	68689024.000000
	-97.742948	30.181225	4463.284180	158.147705	68690952.000000
	-97.742855	30.181317	4449.685547	158.147705	68760160.000000
	-97.742855	30.181410	4439.417969	158.147705	68760984.000000
	-97.742762	30.181502	4425.819336	158.147705	68763912.000000
	-97.742670	30.181595	4412.220703	158.147705	68770320.000000
	-97.742670	30.181688	4401.953125	158.147705	68770600.000000
	-97.742577	30.181780	4388.354492	158.147705	68774352.000000
	-97.742485	30.181873	4374.755859	158.147705	68779936.000000
	-97.742485	30.181965	4364.488281	158.147705	68780392.000000
	-97.742392	30.182058	4350.889648	158.147705	68784792.000000
	-97.742300	30.182151	4337.291016	158.147705	68785792.000000
	-97.742207	30.182243	4323.692383	158.147705	68792752.000000
	-97.742207	30.182336	4313.424805	158.147705	68794128.000000
	-97.742114	30.182429	4299.826172	158.147705	68794672.000000
	-97.742114	30.182521	4289.558594	158.147705	68795040.000000
	-97.742022	30.182614	4275.959961	158.147705	68796600.000000
	-97.742022	30.182706	4265.692383	158.147705	68806208.000000
	-97.742022	30.182799	4255.424805	158.147705	68807952.000000
	-97.741929	30.182892	4241.826172	158.147705	68839168.000000
	-97.741837	30.182984	4228.227539	158.147705	68841728.000000
	-97.741744	30.183077	4214.628906	158.147705	68843376.000000
	-97.741744	30.183170	4204.361328	158.147705	68844296.000000
	-97.741651	30.183262	4190.762695	158.147705	68845488.000000
	-97.741559	30.183355	4177.164062	158.147705	68847320.000000
	-97.741559	30.183447	4166.896484	158.147705	68849512.000000
	-97.741559	30.183540	4156.628906	158.147705	68849880.000000
	-97.741466	30.183633	4143.030273	158.147705	68863976.000000
	-97.741466	30.183725	4132.762695	158.147705	68865080.000000
	-97.741466	30.183818	4122.495117	158.147705	68866448.000000
	-97.741374	30.183911	4108.896484	158.147705	68868280.000000
	-97.741374	30.184003	4098.628906	158.147705	68869656.000000
	-97.741374	30.184096	4088.361572	158.147705	68870936.000000
	-97.741374	30.184188	4078.093994	158.147705	68872128.000000
	-97.741374	30.184281	4067.826416	158.147705	68873224.000000
	-97.741374	30.184374	4057.558838	158.147705	68874504.000000
	-97.741374	30.184466	4047.291260	158.147705	68875696.000000
	-97.741374	30.184559	4037.023682	158.147705	68877344.000000
	-97.741374	30.184651	4026.756104	158.147705	68877616.000000
	-97.741466	30.184744	4013.157471	158.147705	68878992.000000
	-97.741466	30.184837	4002.889893	158.147705	68879632.000000
	-97.741559	30.184929	3989.291260	158.147705	68880272.000000
	-97.741559	30.185022	3979.023682	158.147705	68881920.000000
	-97.741559	30.185115	3968.756104	158.147705	68882016.000000
	-97.741559	30.185207	3958.488525	158.147705	69972552.000000
	-97.741559	30.185300	3948.220947	158.147705	69973104.000000
	-97.741466	30.185392	3934.622314	158.147705	69975752.000000
	-97.741466	30.185485	3924.354736	158.147705	69977128.000000
	-97.741466	30.185578	3914.087158	158.147705	69979048.000000
	-97.741466	30.185670	3903.819580	158.147705	69980240.000000
	-97.741466	30.185763	3893.552002	158.147705	69986464.000000
	-97.741466	30.185856	3883.284424	158.147705	69989120.000000
	-97.741374	30.185948	3869.685791	158.147705	69992144.000000
	-97.741281	30.186041	3856.087158	158.147705	69992328.000000
	-97.741281	30.186133	3845.819580	158.096725	69993608.000000
	-97.741189	30.186226	3832.220947	157.906937	69994336.000000
	-97.741096	30.186319	3818.622314	157.659286	70016224.000000
	-97.741003	30.186319	3809.706055	157.642380	70016680.000000
	-97.740911	30.186319	3800.789795	157.642380	70017960.000000
	-97.740818	30.186319	3791.873535	157.638992	70256168.000000
	-97.740726	30.186319	3782.957275	157.610550	70262576.000000
	-97.740633	30.186226	3769.358643	157.499268	70263768.000000
	-97.740541	30.186133	3755.760010	157.261505	70267616.000000
	-97.740448	30.186041	3742.161377	157.243912	70268896.000000
	-97.740355	30.185948	3728.562744	157.243912	70271184.000000
	-97.740263	30.185856	3714.964111	157.243912	70273112.000000
	-97.740170	30.185856	3706.047852	157.243912	70274208.000000
	-97.740078	30.185763	3692.449219	157.243912	70276496.000000
	-97.739985	30.185763	3683.532959	157.191467	70278048.000000
	-97.739892	30.185763	3674.616699	157.191467	70280160.000000
	-97.739800	30.185670	3661.018066	157.022842	70296640.000000
	-97.739707	30.185578	3647.419434	157.022842	70297280.000000
	-97.739615	30.185485	3633.820801	156.739029	70297920.000000
	-97.739522	30.185392	3620.222168	156.379501	70300392.000000
	-97.739430	30.185300	3606.623535	156.107117	70302680.000000
	-97.739337	30.185207	3593.024902	155.507812	70306160.000000
	-97.739244	30.185207	3584.108643	155.296997	70307808.000000
	-97.739244	30.185115	3573.841064	155.283096	70310184.000000
	-97.739244	30.185022	3563.573486	155.283096	70310552.000000
	-97.739152	30.184929	3549.974854	155.283096	70312752.000000
	-97.739152	30.184837	3539.707275	155.283096	70314120.000000
	-97.739059	30.184744	3526.108643	155.283096	70315496.000000
	-97.739059	30.184651	3515.841064	155.283096	70317600.000000
	-97.738967	30.184559	3502.242432	155.283096	70323280.000000
	-97.738874	30.184466	3488.643799	155.283096	70324928.000000
	-97.738874	30.184374	3478.376221	155.283096	70325200.000000
	-97.738781	30.184281	3464.777588	155.283096	70329320.000000
	-97.738781	30.184188	3454.510010	155.283096	70335360.000000
	-97.738689	30.184096	3440.911377	155.283096	70350832.000000
	-97.738596	30.184003	3427.312744	155.283096	70378576.000000
	-97.738596	30.183911	3417.045166	155.283096	70380040.000000
	-97.738504	30.183818	3403.446533	155.283096	70382232.000000
	-97.738411	30.183725	3389.847900	155.283096	70384064.000000
	-97.738319	30.183633	3376.249268	155.283096	70385992.000000
	-97.738226	30.183540	3362.650635	155.283096	70419040.000000
	-97.738133	30.183447	3349.052002	155.283096	70419584.000000
	-97.738041	30.183447	3340.135498	155.283096	70420408.000000
	-97.737948	30.183355	3326.536865	155.283096	70421696.000000
	-97.737856	30.183262	3312.938232	155.283096	70427368.000000
	-97.737763	30.183262	3304.021729	155.283096	70427824.000000
	-97.737670	30.183170	3290.422852	155.283096	70439272.000000
	-97.737578	30.183170	3281.506348	155.283096	70440736.000000
	-97.737485	30.183170	3272.589844	155.283096	70442288.000000
	-97.737393	30.183170	3263.673340	155.283096	70443576.000000
	-97.737300	30.183170	3254.756836	155.283096	70445040.000000
	-97.737208	30.183170	3245.840332	155.283096	70446048.000000
	-97.737115	30.183170	3236.923828	155.283096	70446872.000000
	-97.737022	30.183262	3223.324951	155.283096	70449160.000000
	-97.736930	30.183262	3214.408447	155.283096	70450712.000000
	-97.736837	30.183262	3205.491943	155.283096	70451080.000000
	-97.736745	30.183170	3191.893066	155.265305	70453000.000000
	-97.736652	30.183170	3182.976562	155.259964	70646080.000000
	-97.751743	30.182984	5520.899414	162.139832	68153648.000000
	-97.751650	30.182984	5511.982910	162.012375	68155112.000000
	-97.751558	30.182892	5498.384277	161.767914	68182304.000000
	-97.751465	30.182892	5489.467773	161.604492	68184224.000000
	-97.751373	30.182892	5480.551270	161.518997	68185320.000000
	-97.751280	30.182892	5471.634766	161.446960	68186880.000000
	-97.751188	30.182892	5462.718262	161.446960	68188528.000000
	-97.751095	30.182892	5453.801758	161.446960	68190264.000000
	-97.751002	30.182892	5444.885254	161.446960	68192192.000000
	-97.750910	30.182892	5435.968750	161.446960	68194200.000000
	-97.750817	30.182892	5427.052246	161.446960	68194296.000000
	-97.750725	30.182892	5418.135742	161.446960	68194384.000000
	-97.750632	30.182892	5409.219238	161.446960	68196128.000000
	-97.750539	30.182892	5400.302734	161.446960	68196216.000000
	-97.750447	30.182892	5391.386230	161.446960	68197952.000000
	-97.750354	30.182799	5377.787598	161.446960	68201072.000000
	-97.750262	30.182706	5364.188965	161.342834	68207296.000000
	-97.750169	30.182706	5355.272461	161.311844	68208664.000000
	-97.750077	30.182799	5341.673828	161.304245	68277144.000000
	-97.749984	30.182799	5332.757324	161.304245	68283368.000000
	-97.749891	30.182799	5323.840820	161.304245	68288680.000000
	-97.749799	30.182799	5314.924316	161.304245	68291248.000000
	-97.749706	30.182799	5306.007812	161.304245	68294544.000000
	-97.749614	30.182706	5292.409180	161.304245	68298296.000000
	-97.749521	30.182706	5283.492676	161.304245	68300952.000000
